id	title	genre	duration	created_at	likes_count	reposts_count	kind	permalink	permalink_url	uri	user_id	tag_list	track_count	trackIds
347583195	Best Of Trap City	Trap	14290667	2017-08-24	19438	782	playlist	bestoftrapcity	https://soundcloud.com/ilyanaazman/sets/bestoftrapcity	https://api.soundcloud.com/playlists/347583195	214279944	"workout Dance party ""Trap City"" Trap City study sleep Chill"	72	1050121627,812573500,607068126,317973772,798678379,279418279,90473982,107298675,763829941,133060071,121428425,733856056,735772363,605824947,281230984,260112776,510022461,137743797,552659124,181213649,745054567,747142084,158266217,304977005,790338856,753406144,791385976,645762276,725278345,799912309,806230948,774520342,159665588,802957057,807001000,801291307,805859875,779667976,787965658,792308845,321771132,685634425,78808919,684711094,596949324,641384418,648634124,594320790,262986758,200801176,340486759,709394791,338427046,677198280,231717741,224375276,152460170,207169314,198910642,264023874,309666785,194229174,183638947,577980744,654840695,775340146,775527712,769337401,156318869,752654245,72460960,1129175236
633243957	Best Tropical House (2021)	Dance & EDM	13664529	2018-10-29	21516	658	playlist	tropicalhouse	https://soundcloud.com/digitalstreams/sets/tropicalhouse	https://api.soundcloud.com/playlists/633243957	133467077	workout party edm study chill tropicalhouse	49	93555520,1153173478,513682719,857942779,1117843030,932684695,641982858,990713341,997024111,112218193,1106430439,672222803,858230050,1017023827,879168955,219762323,136068867,9710403,178952318,197484855,641939640,197507222,109671024,164290070,503151822,163008498,400387389,307787098,163696368,292442847,178434233,344447145,223940798,245751108,261338989,182704190,55484361,317820157,35014595,537601047,175343916,318562403,366270266,399635400,83120584,932304853,385909334,147354448,972672151
325862120	Summer 2k17	dance 	25852867	2017-05-25	166422	12228	playlist	summer-2k17	https://soundcloud.com/user-610681392/sets/summer-2k17	https://api.soundcloud.com/playlists/325862120	217578784	party	96	1145997544,1130273473,1084644244,1118060965,167810531,132283555,253784004,256526385,224933317,291557389,221323463,278585267,323431291,321999668,80904903,309975635,303520330,148603553,153918651,193781466,238750830,240674505,274993269,33085417,257061295,312482118,247036982,284168103,191271341,155876731,209546078,293615600,292564626,20673038,190473354,209135872,203006927,269225991,301689536,260438383,80790939,242153013,145349022,146656282,256231421,286164789,302538127,223228432,276897289,265083843,266780295,263842067,252450836,233797368,259932466,246573380,322011996,18453541,313167733,312851693,144249484,211522218,232942696,206745675,270559194,187805747,97287230,200083449,322293214,323733248,287498710,287506956,315292577,194510401,321109141,310583525,108035201,326340632,294691667,207402274,209890801,244144744,310455689,334865047,313995511,167443052,242989646,333065414,310561684,310374864,286553015,333107489,132335760,207534343,317238901,155378201
210282847	Electro Posé l Best Of March 2016		4793896	2016-03-28	17488	1173	playlist	electropose-bestofmarch2016	https://soundcloud.com/electropose/sets/electropose-bestofmarch2016	https://api.soundcloud.com/playlists/210282847	33502754		15	175283843,250682111,251846976,250725499,184493802,231487361,249393120,246168641,250675934,223361373,220432628,251794749,247640344,170360004,251828662
356996680	#1 Workout MIX	Dance & EDM	43703353	2017-10-02	20229	1221	playlist	workoutmix	https://soundcloud.com/digitalstreams/sets/workoutmix	https://api.soundcloud.com/playlists/356996680	133467077	"party workout edm ""Hip Hop"" study"	24	331339807,469873962,725997538,427517259,452291535,488319162,414930129,175417912,270335365,657336791,321552382,106487488,687229432,747629311,843396718,1468789,649595249,756886045,830390422,296514356,308876855,189674205,909356458,309010817
270985479	Workout	Workout 	5670946	2016-10-28	7676	494	playlist	workout	https://soundcloud.com/dj-tag3r/sets/workout	https://api.soundcloud.com/playlists/270985479	25672274		24	268983467,232613695,145997673,245673410,276234004,271740084,273221067,256257141,266056730,273662969,244410949,205050090,147060177,147881425,142783044,164683589,32892605,163571841,271886560,292124110,249860601,91168171,78745950,292935857
212510885	Study, Chill, Relax, Gaming ~ Audible Adderall #7	Ambient	15890988	2016-04-04	70676	4157	playlist	audible-adderall-vol-7	https://soundcloud.com/mugatunesofficial/sets/audible-adderall-vol-7	https://api.soundcloud.com/playlists/212510885	193531220	Study College Chill Homework Melodic Progressive House Vibes Vocals Electronic Exam Sleep Relax	62	245393809,1143657676,253908773,1075829947,1148558170,1111389628,1152777904,1148602897,1145427754,1148489452,1148688190,252638815,1096790107,244401212,1092551122,232900224,1112601826,1087303858,1118321164,228987453,245110793,1066759333,1101435322,237690607,238551301,245041761,246715818,211765103,1062208339,242541610,922848538,252066283,983973910,229490683,244894132,245101883,247729094,245038221,245424596,212707626,245207250,245183611,233927435,237677039,255003968,221323463,241985238,245596502,247177521,219386979,247213489,226121127,131457026,247359505,247547996,248343435,247223599,239485245,238313258,248975079,233792607,200083449
306206740	CHILL STUDY VIBES		11863980	2017-03-10	91493	6623	playlist	chill-study-vibes	https://soundcloud.com/alkhaw/sets/chill-study-vibes	https://api.soundcloud.com/playlists/306206740	36967138	chillstep vibes study	28	280873319,266264703,233236633,243096737,202066818,257503636,268764762,184688637,286188071,266101718,176237086,86219958,296697868,222231855,243100790,238332171,251901743,240243974,232651935,178369911,305898169,230173813,320798238,271763082,211043436,21559550,192030429,264148231
14152555	Study Electronic Chill	Electronic	15844123	2013-11-09	10942	582	playlist	study-electronic-chill	https://soundcloud.com/randy-gerard-c-r/sets/study-electronic-chill	https://api.soundcloud.com/playlists/14152555	54086345	Chill Study	38	24412995,89889214,35247650,70380370,6693130,93306471,113559937,112230295,92706953,87895411,6409046,116454439,85758018,45612035,84948984,126715364,42765947,66269759,11083009,20571853,108455997,101612373,22426913,17135425,115914097,121239554,129652995,81788616,124013782,172094395,153904581,221579735,221082608,221745514,136515969,95260491,278084618,282593841
840586484	Study		2625894	2019-08-05	1779	108	playlist	study	https://soundcloud.com/katardios/sets/study	https://api.soundcloud.com/playlists/840586484	672342599	Lo-Fi study studymusic	12	168063637,118565831,56977365,81835598,181461664,134363739,188839016,174302961,167465954,211551669,58027669,470738388
306768315	Spring's  Coming	spring	3745574	2017-03-12	31502	1922	playlist	s06	https://soundcloud.com/yeonkkot/sets/s06	https://api.soundcloud.com/playlists/306768315	180340836	lofi ambient chill jazzhop study	23	1041736978,807302521,158879423,236752282,236145796,269207059,51101094,307400896,266613864,223555987,393054441,185515533,254765627,256381500,201304869,173200497,217571758,267894918,79192918,226995214,312550534,192154393,832257613
125195718	Coffee Shop Music.	electronic	28407736	2015-07-15	9889	412	playlist	coffee-shop-music	https://soundcloud.com/kunze50/sets/coffee-shop-music	https://api.soundcloud.com/playlists/125195718	2448383	background funk electronic chill piano mellow jazz	138	213984415,176907508,202167170,209552203,99357177,130783357,158461006,196292405,112948037,194771237,66489854,160790734,117452072,135799536,54409317,189833184,76020405,204541943,143556987,159735243,144263205,61301388,199865756,148484359,209978062,95650068,165759196,197496981,154830040,215575398,81753799,14308522,147313252,27561012,217374685,216199416,216155073,200594112,218638137,97698231,219368259,110791023,198800517,149018556,219586137,220415836,210283992,212672798,223900920,224789187,218169351,225891710,196933955,159884323,216884763,167431151,225015767,127334817,230097327,129502554,50861157,233826460,235363878,236496697,234323476,238296738,238332171,159394779,82707368,241853500,240360183,244656597,246787724,246767132,247717051,243336249,188013847,248526322,236191173,250725499,39513098,249820906,253209334,243955648,256615989,257121873,84384151,250820778,248526219,260778816,267096266,263212542,267482987,266013398,196187972,268870948,252508506,203310093,265204197,205953397,242878740,269155625,269072663,253920053,235778997,277847358,272119481,275364740,283492269,217055724,289330047,286760784,274362424,271725635,68037046,301657057,274001220,182977429,322417389,387827039,313473209,460421682,121259970,289523138,335783548,349500389,493470579,568134981,615123063,686077936,662976668,635675802,566549073,861590239,876763609,895499860,975610459,1129846465
1117540003	Miditation Music		10147265	2020-08-26	477	14	playlist	miditation-music	https://soundcloud.com/fc7ivwga007b/sets/miditation-music	https://api.soundcloud.com/playlists/1117540003	174525485		10	8138007,9191347,90097394,114241015,149844883,46769191,140764352,151245259,237317520,74014127
168449008	weed isn't allowed at rehab so I guess I'll listen to this instead	electronic	2383861	2015-11-24	11914	772	playlist	weed-isnt-allowed-at-rehab-so	https://soundcloud.com/kate-jb/sets/weed-isnt-allowed-at-rehab-so	https://api.soundcloud.com/playlists/168449008	157879897	ambient high ;) <3 sleep triphop new acid	13	226339507,139932457,212250173,141390355,156941016,218481914,169793152,90243755,152276736,224177507,166380879,279322121,267017501
262906951	gym workout		23495678	2016-09-28	1640	65	playlist	gym-workout	https://soundcloud.com/max-twiza/sets/gym-workout	https://api.soundcloud.com/playlists/262906951	228531222		12	214399196,192887018,99287868,176649547,186389961,160648827,225550632,181355258,250677200,288988417,121720376,193439064
227653564	Summer Nights	Folk & Singer-Songwriter	14068962	2016-05-23	99984	5327	playlist	jtdymaxcglb5	https://soundcloud.com/user-909490133/sets/jtdymaxcglb5	https://api.soundcloud.com/playlists/227653564	214829105	"Ballad Indie sleep studying ""twenty one pilots"" paramore ""folk & singer-songwriter"" MrSuicideSheep melancholic Pop-Folk Chill calm Sad Country"	57	195015238,181455972,99417762,269021309,268095574,260670522,134923895,251913361,245063035,267331194,70307124,241700358,24203807,181461664,257023943,169225916,92969383,267691245,7833411,132375021,74219877,174302961,97929309,147413844,211551669,167465954,214810215,240606049,156990176,240639441,163280080,190403453,218332605,99394016,186823865,236348518,155567558,155973150,230038519,161755299,439053570,195330662,362755055,278393975,112289110,3795066,662717444,578995797,651336908,676420544,763523611,803683540,875430082,930100510,921396115,249482916,983073595
591087501	Study, Chill, Relax, Gaming ~ Audible Adderall #14	Ambient	16370486	2018-08-27	103492	5059	playlist	audible-adderall-14	https://soundcloud.com/mugatunesofficial/sets/audible-adderall-14	https://api.soundcloud.com/playlists/591087501	193531220	"study Chill Relax Study Chillout ""Deep House"" ""New Music"" ""Melodic House"" Melodic Vibes Summer Pool Beach ""Tik Tok"" Tiktok"	64	469589724,281784776,1152777904,1143657676,1111389628,315139190,347305408,1147280050,1148602897,1087303858,1075829947,1148558170,1145427754,301205989,440589069,1092551122,1096790107,1148688190,1148489452,473209011,1118321164,477403503,1112601826,1101435322,473212023,182232118,414546294,973763824,463771332,1066759333,490067466,1062208339,475668183,352119947,922848538,458803932,488005689,477522240,425769135,489281187,453882873,323234724,460678077,230050243,470225733,338406899,400579737,474805398,427102146,474367722,473997084,446961417,378095618,477513792,436053315,480161616,480188904,321704594,289358653,452198892,477522297,42317298,267268365,141184662
290297160	STUDY	study	14417936	2017-01-09	4872	250	playlist	study-2017	https://soundcloud.com/bukopan/sets/study-2017	https://api.soundcloud.com/playlists/290297160	112607655	Chill study Lo-Fi	54	275169049,198358370,280116434,10665890,119079452,216900937,226840909,40125368,160083643,186530837,158037118,231108093,242234999,159052607,104886474,96158205,162881787,232550234,296754562,233299245,257109388,281580837,207577934,248449465,209629802,135772404,173279062,74184839,291525203,318327037,321016925,322618663,339754967,308133816,344523873,381878120,249208062,339496762,326697849,352264094,298782014,263672702,343028044,125915322,173365182,244351028,287023772,473188050,346878388,473757432,381112586,611056662,387892892,248233935
461521905	Burning Man	chill	15067222	2018-03-02	22998	804	playlist	chillzone	https://soundcloud.com/digitalstreams/sets/chillzone	https://api.soundcloud.com/playlists/461521905	133467077	"chill study relax edm workout party ""Deep House"""	50	252751949,975820807,1137187084,1038027283,1070790481,1132910809,407530113,298613237,94966549,177665613,523523736,940505,333729775,34708322,181855063,494638572,63635872,579472677,237852074,727241974,515860761,166353351,240986226,258469434,344471162,287525205,276767956,312623070,530635077,434449224,312891259,341474514,316039560,430619340,371225726,330555436,304767357,218885080,261338989,256180193,224027923,547802391,688959556,295013595,417890200,679690457,265514540,159723640,659675489,1093097617
206641521	Pan flute & meditation		35198207	2016-03-17	12022	647	playlist	pan-flute-meditation	https://soundcloud.com/user981988899/sets/pan-flute-meditation	https://api.soundcloud.com/playlists/206641521	153757998	"meditation Relax ""pan flute"" World"	29	173565250,177628708,177371823,121728272,146029860,190431744,2086805,164215789,159099879,24880470,186344195,266752996,275788266,67951843,61208964,68250216,113019478,212810153,201206550,190305118,147154560,120096088,72596272,233553241,40770655,281128267,137785669,47030680,210193284
848376101	jazzy night 2	Jazz & Blues	3235026	2019-08-16	42092	1813	playlist	jazzynight2	https://soundcloud.com/tb3dvuqu1ugs/sets/jazzynight2	https://api.soundcloud.com/playlists/848376101	245121594	Relax Chill sleep Jazz	15	156090102,99852683,298700925,127575654,43019572,355468940,571684962,293055471,80057128,129424211,195213276,57053330,65932532,72195258,7916721
131291784	PumpTheBeat.com Presents: Weekend Workout Vol. 17	Workout	3611986	2015-08-04	17915	968	playlist	weekend-workout-vol-17	https://soundcloud.com/lowestends/sets/weekend-workout-vol-17	https://api.soundcloud.com/playlists/131291784	1264010		14	206965548,213974182,210521714,208760745,214964948,216729136,212083570,213520184,215533329,216698806,211785470,216724849,214958834,217211413
411258959	EFC: Volume 1, 2018	Mixtape	6246171	2017-12-31	4965	233	playlist	efc-volume-1-2018	https://soundcloud.com/electric-flight-crew/sets/efc-volume-1-2018	https://api.soundcloud.com/playlists/411258959	116881596	Workout Fitness Run ElectricFlightCrew Electronic Mashup	12	376997870,97218272,266130188,209374015,334517639,207467911,149502283,256821987,263842067,97939459,323287734,273174181
111086596	sunset lovers summer 2015&2014	TRILL	8766602	2015-05-26	3637	212	playlist	sunset-lovers-summer-2015	https://soundcloud.com/katelinkous/sets/sunset-lovers-summer-2015	https://api.soundcloud.com/playlists/111086596	149233883	bliss sunset lovers no sleep love life fuck cathy	35	192408098,139205654,202333656,53074506,182044677,192814775,145190806,133348960,152589690,195415229,204012227,122881197,115608993,12326773,48669914,136018712,203413403,137708729,202813769,56960104,203317699,204958638,115594113,205220913,142872903,197344846,48664303,188316897,142742730,95438512,111244800,193041185,244428826,239793212,242136202
75666326	The Last Chillstep Playlist You'll Ever Need (8Tracks)	Chillstep	24283979	2015-01-27	81646	5598	playlist	last-chillstep-playlist	https://soundcloud.com/adrien-brunelat/sets/last-chillstep-playlist	https://api.soundcloud.com/playlists/75666326	44265115	"Chillstep Study Relax Chill Mellow Dubstep Electronic Ambiant ""Hip Hop"""	76	108982623,117632631,99332370,105772193,15313148,93287308,94701037,75980277,94876001,94999808,109941760,18458327,76549011,104157244,110753885,62613579,110556275,38405361,95357564,106005854,95951867,107549510,108788408,109271180,75341640,64759863,103762895,115004796,64936665,28614376,7638473,71205395,36714994,162773892,44548352,52170104,98212695,47816779,48366465,107018450,162773896,61299578,88421377,57212369,99443019,65381548,36919689,108475557,99683102,4902340,66936224,76241628,101021325,62344462,99057044,127040310,105044553,115676831,117484724,109900818,92621735,36815022,20892702,37951228,163997952,87098065,108692251,48158211,76429863,82169143,101200035,64305818,59065961,5528080,19281613,8506677
281199970	G		20893011	2016-12-06	2921	105	playlist	g	https://soundcloud.com/musawerhussain/sets/g	https://api.soundcloud.com/playlists/281199970	74127222		11	99287868,185053026,116560667,164112962,134876425,176649547,145394670,261479963,109188194,308455343,194402609
321956822	Best Of Chill Nation	Chill	22283630	2017-05-10	238457	16793	playlist	bestofchillnation	https://soundcloud.com/ilyanaazman/sets/bestofchillnation	https://api.soundcloud.com/playlists/321956822	214279944	"""Chill Nation"" ""Deep House"" Party House Chillout Chill Nation Dance Relax workout sleep"	109	1150027444,1095716638,1150086004,297740331,1096982071,1044338224,519352428,1033037329,515795712,229480072,212447007,1142131720,265701744,630946458,252012858,208307942,295872482,1068124141,920251732,1023150004,215558123,699591118,183996464,1034519026,1042981057,987336583,256794296,1064146141,346585632,274713873,800372311,603501342,244935114,282588798,1035921685,177029013,332123525,202518449,304630428,227705794,278507411,600484920,220698613,200585562,250883406,290405876,954149593,292494596,306747456,171194575,249832958,338277395,920149699,315080958,305659666,920149906,219240973,448839399,280440600,262300091,285999031,315442869,348481760,339827377,291743123,554537679,218751945,340147654,318813619,266934437,268494368,238962708,264751839,319872945,380793995,312528260,326268254,480549264,525478167,544427211,252739311,346740410,530542626,554966862,276679752,241800284,221063364,301689536,527233206,503214741,748357831,281971348,256260198,192408098,328238002,207094246,824493277,263998891,233168105,498102021,285588137,455726832,211817903,575418396,473381727,298196510,313857026,233940101,1116167758
583669398	TikTok Lo-Fi		3333006	2018-08-16	18938	554	playlist	tiktok-lo-fi	https://soundcloud.com/ilyanaazman/sets/tiktok-lo-fi	https://api.soundcloud.com/playlists/583669398	214279944	Chill sleep Relax study Lo-Fi Chillout TikTok lofi Cover Party	25	836417746,878999365,811445530,719121838,447496998,577620144,873872020,708042181,767343028,744976111,864557395,270429787,287383995,324804966,847350427,273471368,583899900,375402026,380148992,337321014,377065562,344449414,379387280,372709388,697977712
384547178	Best Of Trap Nation	Trap	28115130	2017-11-27	118651	5278	playlist	bestoftrapnation	https://soundcloud.com/ilyanaazman/sets/bestoftrapnation	https://api.soundcloud.com/playlists/384547178	214279944	"workout Party ""Trap Nation"" Trap Nation ""Best Of Trap Nation"" Electro Bass ""Trap House"" Edm ""Hip Hop"" Ibiza Night Noise Rap Remix Remixes Tech"	135	372151028,688424497,1149073000,1152226246,272371757,328236265,174642387,1127443972,299911659,650647598,257341151,274942852,188123121,229580741,177683998,66026464,535260480,248359385,474195558,178020002,305314208,653564759,819896779,503104053,276500247,818371261,1035921685,689618056,276085126,920150302,920150356,804313462,746324347,290250088,311711150,280437785,294084508,793104556,763829941,525065631,725278345,704843116,195528882,202803911,825293353,648009571,207525681,666731423,591940062,286533813,193804338,114893673,175473326,622166685,124353682,277665360,661833344,176787414,261064469,200054096,228800803,305985685,637945608,397231440,686563777,678727071,670052951,690964633,643101930,663296201,670815188,666984566,664917929,665221160,652642352,643366605,643440021,646882617,640129485,644923005,628804842,609427026,680072588,628297263,250711755,513508884,190132352,467771379,213083950,318948410,346190975,220427585,300326751,639510222,158854747,254597398,287538984,302409748,242115448,287164132,265701744,213664076,271885057,151670125,207846538,296844560,220689326,207859467,200627436,203854422,232600539,145897691,177897848,259521814,253897283,182700263,187512918,201757090,224023130,268017805,178886781,699729355,290827621,461522319,272626795,264300013,1129175236,295419103,315084226,285963566,617267295,280184073,185418740,385587110,620623452
163351252	Study Playlist // November	World	4167194	2015-11-08	2991	241	playlist	study-playlist-november	https://soundcloud.com/mskathyhoang/sets/study-playlist-november	https://api.soundcloud.com/playlists/163351252	86692245	"acoustic ""donovan woods"" ""ed sheeran"" study Guitar"	17	205182015,217310527,229914973,131384764,10683988,154675833,161137020,190245564,153424868,119761940,20718099,163700784,231793276,152670258,145965996,169921041,84195860
62984767	Bed Bug Classic #2	Chill	3725771	2014-12-08	50723	3723	playlist	bed-bug-classic-ii	https://soundcloud.com/egemannen/sets/bed-bug-classic-ii	https://api.soundcloud.com/playlists/62984767	42182055	Music Classic Classical chill violin piano orchestra strings harmony cry love feel smile winter autumn cleanse clear crisp snow wake sleep laugh mind sky december electronica relax pop dream	14	180408012,160808486,177841230,167718649,180152667,179873869,170870670,179724536,156980248,179283494,161080420,164728628,161507940,176533020
324196014	Friday MixTape #330	Disco	4175161	2017-05-19	4028	182	playlist	friday-mixtape-330	https://soundcloud.com/acidstag/sets/friday-mixtape-330	https://api.soundcloud.com/playlists/324196014	48360453	dance groove party House funk weekend	15	322892924,323064605,322291881,322555895,323160527,322244618,320119496,323235117,321634177,322297091,322279314,321011732,318515463,321166610,320972585
877693135	sleepless night	Jazz & Blues	3572886	2019-09-25	2024	83	playlist	sleeplessnight	https://soundcloud.com/tb3dvuqu1ugs/sets/sleeplessnight	https://api.soundcloud.com/playlists/877693135	245121594	Lo-Fi Chill study sleep relax	23	529557669,343262249,161802495,337249067,262527753,272170555,327990596,297957587,332158217,249604027,267895343,477866640,268820395,686958073,324493530,689017126,257123156,562354431,219246029,241349639,298776285,323889180,206918581
389829713	Best EDM of 2021 (All-Time)	Dance & EDM	11763223	2017-12-04	24196	1058	playlist	edmanthems	https://soundcloud.com/digitalstreams/sets/edmanthems	https://api.soundcloud.com/playlists/389829713	133467077	"workout chill party study edm deephouse ""top 40"""	51	1070687083,1066145155,789733498,830689741,486297720,583086567,887243395,935054320,926648434,873945739,485581122,601293267,635619540,613168695,665261066,539806407,547802391,523541370,568559565,385970168,414437202,414449532,434707584,334202592,347775958,594210189,566855859,597789549,624845043,557444961,639866391,675235640,620139714,800740120,806624617,914997139,883569376,907323394,810904882,786791938,768293278,693232690,804528682,557534421,909356458,974790154,909879016,1009415938,321108376,1030401856,983914498
218595665	Easy Sundays	indie	11035404	2016-04-23	11468	520	playlist	easy-sundays	https://soundcloud.com/user-961145082/sets/easy-sundays	https://api.soundcloud.com/playlists/218595665	180441394	alternative sunday easysunday musicforsunday sundays sundayevening Chill Relax Sunday takeiteasy hangover	40	200783374,180750188,80540090,160675706,91222609,34834040,217870601,194983337,219999085,37248698,39445983,195330662,52031292,220654210,238125109,13202196,49811626,221109845,185675113,240606049,255429316,170860598,106763081,225332820,211087010,200567520,162990747,109146383,92148603,193637625,2043816,20275861,74959108,28075906,194960708,209326232,133509917,147530676,106362049,241611845
32534743	EDM remixes of popular songs	Electronic	9483098	2014-04-28	21016	652	playlist	trap-remixes-of-popular-songs	https://soundcloud.com/austin24heck/sets/trap-remixes-of-popular-songs	https://api.soundcloud.com/playlists/32534743	79816260	Grime Trap Popular Edm Remix EDM Party House Trance Techno	40	225257874,248359385,107689082,220273900,129476855,150267111,75375783,172371625,150603648,155234727,140715893,69209428,72115264,93698799,119649069,146921392,90473982,143055161,53556499,100439689,95741522,78124492,149324076,144881439,79995784,155829793,165057678,183765307,195052863,206061256,210693110,194234147,202975310,134643370,156296349,161925383,248826995,248523869,253968578,213520184
1193475949	concentrating music		4383640	2021-01-12	3448	86	playlist	concentrating-music	https://soundcloud.com/lolollov2/sets/concentrating-music	https://api.soundcloud.com/playlists/1193475949	150205120	"""Contemporary Classical"" Piano study"	17	666021431,780315544,766114507,542725563,174892738,512675514,538689630,289892544,518304411,36467204,316856748,841465192,432034440,297198667,308576550,247665308,657185660
831880961	jazzy night	Jazz & Blues	2583928	2019-07-23	37595	1887	playlist	jazzy-night	https://soundcloud.com/tb3dvuqu1ugs/sets/jazzy-night	https://api.soundcloud.com/playlists/831880961	245121594	Relax study sleep jazz chill	13	103766647,339825651,219335350,14595652,116486086,637590285,212848496,387872855,585026520,237493026,161322380,218279280,209361242
192883600	Ambient piano	slow piano	3789582	2016-02-04	143276	9485	playlist	ambient-piano	https://soundcloud.com/agamidae/sets/ambient-piano	https://api.soundcloud.com/playlists/192883600	17971787	"ambient instrumental classical ""ambient piano"" relax study ""una corda"" ""soft pedal"""	14	191576787,237941720,199486709,59702269,218705703,213551043,189274588,130646761,48172480,248213888,184149449,227241119,249707171,251367087
800939679	Chill Soul and R&B: Unwind	R&B & Soul	10348801	2019-06-11	14350	501	playlist	unwind-soul-chill-and-r-b	https://soundcloud.com/soundcloud-auras/sets/unwind-soul-chill-and-r-b	https://api.soundcloud.com/playlists/800939679	603470913	"Chill ""Chill Soul"""	52	1145825962,1149089062,1145667706,1134050932,1018987438,1048069783,1145349745,1133825602,1141001155,1144081576,1128647065,1038737401,1057081975,1144979821,1096393096,1116397759,1073186128,1098894004,1117985350,1094613025,1112639434,1109799085,1104796132,1109771875,1100340952,1122713197,1109040733,1111187842,1123908118,1125187135,1116546262,1124642491,1093529908,1128673174,1126018162,1126173922,1126234636,1129154182,1130155237,1128920524,1134138766,1118444716,1134132418,1121178733,1138018021,1122552475,1130668615,1138658674,1136676682,1138596199,1144403167,1145596801
819362814	Best Electro of All-Time (Vol. 01)	workout	11671318	2019-07-05	17411	604	playlist	electroworkout	https://soundcloud.com/digitalstreams/sets/electroworkout	https://api.soundcloud.com/playlists/819362814	133467077	workout Party study Chill Edm	48	75151590,72447821,345370105,54740440,25730687,71246745,2697864,106914652,19514559,72447214,38600403,45052168,102286007,21655177,70232351,168014647,47754495,89995405,127252730,83514594,142316653,48097265,19593070,101159822,85147942,89416841,122099541,135979973,353749592,54575045,72521828,145490699,260053335,264877276,83068282,161779249,361878308,30864631,84927017,115511554,130465488,143109582,84162128,224895699,1070687083,177803472,320751825,362595035
915404338	winter jazz	Jazz & Blues	3308500	2019-11-04	8362	303	playlist	winterjazz	https://soundcloud.com/tb3dvuqu1ugs/sets/winterjazz	https://api.soundcloud.com/playlists/915404338	245121594	Chill chillout relax jazz Jazzy sleep winter	15	298007166,51362024,51573288,324784661,36231721,383005298,643269525,340314881,73708161,68776495,94673878,117619961,318817183,114914883,164647455
365090584	Anime Trap	Trap	4834386	2017-11-02	5219	231	playlist	anime-trap	https://soundcloud.com/ilyanaazman/sets/anime-trap	https://api.soundcloud.com/playlists/365090584	214279944	"Chill Chillout Relax study workout Electronic Trap ""Attack on Titan"" AoT ""Naruto Shippuden"" Naruto ""Hip Hop"" Remix Party ""Demon Slayer"" ""Shonen Jump"" Anime ""Anime Trap"" sleep"	24	976432093,979184761,647508477,861615349,373324370,390612171,963271723,373519613,180984657,184180126,404629566,210321340,54640119,112945727,168009783,501291711,928669900,247724108,206294793,359166446,309313282,264653226,318322309,227354025
807418209	Liliy		18878183	2019-06-19	2337	138	playlist	liliy	https://soundcloud.com/user-445069339/sets/liliy	https://api.soundcloud.com/playlists/807418209	653423487		46	582998373,593708394,631331493,613595466,619143501,637590285,637418292,637766244,187469311,195677713,190006466,194009852,190294406,177572703,195211140,192591317,330766231,347458297,427416225,4322580,107047160,171251814,278536526,318802963,297996970,535618842,195871145,193781466,173066681,33657121,634448904,629449413,369556238,558192753,55119780,153873856,165726783,192813785,179497207,249023203,43047740,635962833,635761893,267422330,291312051,432991002
1080919600	HotSummerNights		4967925	2020-06-27	2037	71	playlist	kindababyblue	https://soundcloud.com/hanriverlove/sets/kindababyblue	https://api.soundcloud.com/playlists/1080919600	552289491	R&B Party	22	774225379,526677828,457837785,328561715,537847125,521662896,487339068,629676339,583822011,579352305,746845234,333183693,462236691,272492766,307748011,450767037,337772617,306073384,624268092,488501319,819869911,711310600
